"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"14163","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXIII.IncertaeSedis","Mogibacterium",NA
"229761","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXIII.IncertaeSedis",NA,NA
"351583","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXIII.IncertaeSedis",NA,NA
"320853","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXIII.IncertaeSedis",NA,NA
"309179","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXIII.IncertaeSedis",NA,NA
"584294","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXII.IncertaeSedis",NA,NA
"219207","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXII.IncertaeSedis",NA,NA
"347891","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"157625","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"160284","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis",NA,NA
"259604","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis",NA,NA
"405524","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis",NA,NA
"493223","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis",NA,NA
"495052","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus",NA
"198893","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus",NA
"68341","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus",NA
"179165","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus",NA
"221226","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus",NA
"426785","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus",NA
"268507","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus","Peptoniphilusasaccharolyticus"
"266777","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus","Peptoniphilusasaccharolyticus"
"565812","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus","Peptoniphilusasaccharolyticus"
"14277","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus","Peptoniphilusasaccharolyticus"
"489717","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus","Peptoniphilusasaccharolyticus"
"182104","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus","Peptoniphilusasaccharolyticus"
"83175","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus","Peptoniphilusasaccharolyticus"
"180390","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus","Peptoniphilusasaccharolyticus"
"364655","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Peptoniphilus","Peptoniphilusasaccharolyticus"
"446471","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Finegoldia",NA
"86757","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Finegoldia",NA
"523577","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis",NA,NA
"408773","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis",NA,NA
"275891","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis",NA,NA
"175062","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus","Anaerococcushydrogenalis"
"448819","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus","Anaerococcushydrogenalis"
"359171","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus","Anaerococcushydrogenalis"
"469655","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus",NA
"218121","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus",NA
"190690","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus",NA
"469646","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus",NA
"253709","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus",NA
"492843","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus",NA
"381491","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus",NA
"307370","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus",NA
"14290","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus",NA
"357533","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus",NA
"367842","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus",NA
"212128","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis","Anaerococcus",NA
"500281","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis",NA,NA
"181489","Bacteria","Firmicutes","Clostridia","Clostridiales","ClostridialesFamilyXI.IncertaeSedis",NA,"Parvimonasmicra"
"518452","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"79549","Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Acetobacterium",NA
"259130","Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium","Eubacteriumlimosum"
"469661","Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Anaerofustis","Anaerofustisstercorihominis"
"571852","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"267192","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"111248","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"102184","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"180930","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"114950","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"134335","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"287160","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridiumbowmanii"
"248695","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"209458","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"541432","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"589921","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"183481","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"571847","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"16144","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"246458","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"16145","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"224769","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"104466","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"104893","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"35306","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"580821","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"252720","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"578057","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"587690","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"224105","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA
"364085","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA
"469935","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"16219","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"319567","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"346780","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"313142","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"16214","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"513409","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"579564","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"248563","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"16213","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"315982","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridiumperfringens"
"296166","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"138056","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"352379","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Sarcina",NA
"300582","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Sarcina",NA
"288039","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA
"295190","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA
"207741","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA
"555688","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"591496","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"49549","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"302631","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"297938","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"16227","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"16239","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"16223","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"16220","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA
"81682","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA
"99654","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"16231","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridiumcellulovorans"
"130030","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Caloramator",NA
"554614","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Caloramator",NA
"555547","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"206881","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"110175","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"166629","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"571884","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"587566","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"227369","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"165334","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"549577","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"536584","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"329761","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"320073","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"569463","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"83754","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"217109","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"319455","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"544392","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"213762","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"157545","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"178618","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"197539","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"368252","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"389371","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"69942","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"187767","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae",NA,NA
"363519","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"296695","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"204932","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"191905","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"312520","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"571666","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"549871","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"308199","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"291097","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"299042","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"16061","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"306735","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"272425","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"215758","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"570930","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"356309","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"212288","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"347271","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"292758","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"195998","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"218710","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"323234","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"131845","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"174033","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"288138","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"191866","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"560873","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"365302","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"219192","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"114917","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"509371","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"134002","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"579868","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"587360","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"591475","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"15963","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"15957","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"131553","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"122896","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"338452","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"50120","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"16925","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"142282","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"304678","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"586020","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"550979","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"532875","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"142277","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"578409","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"555754","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"144522","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"560325","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"16001","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"131056","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"556214","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"218474","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"114115","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"131938","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"358030","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"69664","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"221124","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"97301","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"325962","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"65412","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"563668","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"304094","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"307646","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"334222","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"540546","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"399586","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"302171","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"300990","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"233169","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"298416","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"177704","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"366882","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"167872","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"538796","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"230437","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"348897","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"49406","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
