"","CL3","CC1","SV1","M31Fcsw","M11Fcsw","M31Plmr","M11Plmr","F21Plmr","M31Tong","M11Tong","LMEpi24M","SLEpi20M","AQC1cm","AQC4cm","AQC7cm","NP2","NP3","NP5","TRRsed1","TRRsed2","TRRsed3","TS28","TS29","Even1","Even2","Even3"
"169163",0,0,0,0,0,0,0,0,0,0,0,0,1,22,11,0,0,0,0,0,0,0,0,0,0,0
"31890",0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0
"406679",0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,1,52,0,0,0,0,0
"217608",0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,2,0,0,0,0,0
"143037",0,0,0,0,0,0,0,0,0,0,0,0,1,14,13,0,0,0,0,0,0,0,0,0,0,0
"13743",0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,0,0,0,0,0,0,0,0,0,0,0
"573684",0,0,0,0,0,0,0,0,0,0,0,0,9,10,13,0,0,0,0,0,3,0,0,0,0,0
"74169",0,0,0,0,0,0,0,0,0,0,1,0,44,269,263,3,1,0,0,0,0,0,0,0,0,0
"545811",0,0,0,0,0,0,0,0,0,1,0,0,2,7,4,0,0,0,0,0,0,0,0,0,0,0
"582257",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,12,0,0,0,0,0,0
"542211",0,0,0,0,0,0,0,0,1,0,0,0,400,223,228,2,1,0,0,0,1,0,1,3,0,0
"573491",0,0,0,0,0,0,0,0,1,1,1,0,505,360,297,0,0,0,0,0,0,0,1,3,1,0
"509986",0,0,0,1,0,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0
"161988",0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"113898",30,95,84,0,0,0,0,0,1,0,0,0,11,3,7,0,0,0,3,0,1,0,0,0,0,0
"533078",1,16,0,0,0,0,0,0,0,0,0,0,9,7,9,0,0,0,0,0,0,0,0,0,1,0
"349891",0,0,0,0,0,0,0,0,0,0,0,0,49,21,21,0,0,0,0,0,0,0,1,0,0,0
"534526",0,0,0,0,0,0,4,0,0,0,0,0,26,17,13,0,0,0,0,1,0,0,0,0,0,0
"552001",0,0,0,0,0,0,0,0,0,0,1,0,72,48,69,1,0,0,0,0,0,0,0,0,0,0
"44024",3,76,0,0,0,0,0,0,0,0,0,0,11,8,4,0,0,0,0,0,0,0,0,0,0,0
"215669",2,43,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
"65688",3,155,0,0,0,0,0,0,0,0,0,0,3,8,9,0,0,0,0,0,0,0,0,0,1,0
"102361",0,1,0,0,0,0,0,1,0,4,4,5,203,1134,901,5,1,1,0,0,0,1,0,2,1,1
"531244",0,0,0,0,0,0,1,0,1,1,13,5,242,1137,1165,6,1,0,0,0,0,0,1,1,0,0
"267008",0,0,0,0,0,0,0,0,1,2,8,9,292,1123,1078,5,1,0,0,0,0,2,2,0,0,0
"163647",0,0,0,0,0,0,0,0,0,0,0,1,13,42,23,1,0,0,0,0,0,0,0,0,0,0
"260028",0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0
"574788",0,0,0,0,0,0,0,0,0,0,1,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0
"81161",0,0,0,0,0,0,0,0,0,0,1,0,9,49,53,0,1,0,0,0,0,0,0,0,0,0
"52017",0,0,0,0,0,0,0,0,1,0,0,0,4,25,16,0,0,0,0,0,0,0,0,0,0,0
"66912",0,0,0,0,0,0,0,0,0,0,1,2,27,110,42,0,0,0,0,0,0,0,0,0,0,0
"65481",0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0
"210067",0,0,0,0,2,0,0,0,1,2,5,9,525,1785,1407,10,2,2,1,1,1,0,2,8,2,1
"162849",0,0,0,0,0,0,0,0,1,0,1,1,44,147,174,1,0,0,0,0,0,0,0,2,1,0
"235963",0,0,0,0,0,0,0,0,0,0,0,0,15,71,69,1,0,0,0,0,0,0,0,0,0,0
"263961",0,0,0,0,0,0,0,0,0,0,0,1,9,35,21,0,0,0,0,0,0,0,0,0,0,0
"100980",0,0,0,1,0,0,0,0,1,0,0,0,118,109,39,0,0,0,0,0,0,0,0,1,0,0
"576076",0,0,0,0,0,0,0,0,1,0,3,3,1244,978,607,5,3,0,0,0,0,0,6,4,0,0
"533160",0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0,0,0,1,0,0,0
"166011",0,0,0,0,0,0,0,0,0,1,1,4,158,569,434,4,1,1,0,0,0,0,0,0,1,0
"199390",0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,1,0,0,0,0,0,0,0
"151229",0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,0,0,0
"170927",0,0,0,0,0,0,0,0,0,0,1,0,56,246,210,2,0,0,0,0,3,0,0,1,0,0
"162958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0
"70228",0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0
"214216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,146,1,0,1,0,0
"594126",9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274279",25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255346",23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570248",0,0,0,0,0,0,0,0,1,0,3,2,66,166,247,1,0,0,0,0,0,0,1,1,0,0
"536403",0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0
"509572",0,0,0,0,0,0,0,0,0,0,1,0,12,58,50,0,1,0,3,1,6,0,0,0,0,1
"538643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,6,0,0,0,0,0
"553966",0,0,0,0,0,0,0,0,0,2,3,6,112,437,542,5,0,0,0,3,1,1,0,1,0,1
"2724",0,0,0,0,0,0,0,0,0,0,0,0,2,9,6,0,0,0,0,0,0,0,0,0,0,0
"277874",0,0,0,0,0,0,0,0,1,0,1,0,48,142,126,0,0,0,0,0,1,0,1,0,1,0
"69761",0,0,0,0,0,0,0,0,0,0,1,0,16,81,48,0,0,0,0,0,0,0,0,0,0,0
"264526",0,0,0,0,0,0,0,0,0,0,3,3,157,527,548,1,0,0,0,0,0,0,0,2,0,0
"579753",0,0,0,0,0,0,0,0,0,0,0,0,12,42,30,0,0,0,0,0,0,0,0,0,0,0
"66911",0,0,0,0,0,0,0,3,0,0,1,0,3,32,24,0,0,0,0,0,0,0,0,0,0,0
"102061",0,0,0,0,0,0,0,0,0,0,0,1,23,142,117,1,0,0,0,0,1,0,0,0,0,0
"90530",0,0,0,0,0,0,0,0,0,0,1,0,6,47,29,0,0,0,0,0,0,0,0,0,0,0
"65476",0,0,0,0,0,0,0,0,0,0,0,0,1,21,12,1,0,1,0,0,0,0,0,0,0,0
"2742",0,0,0,0,2,0,0,0,2,1,9,7,833,2648,2175,13,4,1,1,0,0,0,1,4,0,2
"47263",0,0,0,0,0,0,0,0,2,0,3,5,479,1461,1152,6,2,1,11,50,11,0,3,2,0,1
"101137",0,0,0,0,0,7,0,0,0,0,0,1,22,121,114,2,0,0,0,0,0,0,0,0,0,0
"2745",0,0,0,0,0,0,0,0,0,0,1,4,129,514,610,4,2,1,0,1,0,0,0,2,0,0
"310689",0,0,0,0,0,0,0,0,0,0,0,0,3,20,10,0,0,0,0,0,0,0,0,0,0,0
"83666",0,0,0,0,1,0,0,0,1,1,2,0,214,717,557,2,0,1,1,0,0,0,0,1,0,0
"143650",1,0,0,0,0,0,1,0,1,0,4,8,515,1049,1075,7,0,1,0,0,1,0,0,3,0,0
"563365",0,0,0,0,0,0,0,0,0,0,0,0,4,9,16,1,0,0,0,0,0,0,0,0,0,0
"284052",0,0,0,0,2,0,1,1,7,8,28,32,1353,5767,6494,39,4,2,3,12,15,0,7,10,2,1
"511535",0,0,0,0,0,0,0,0,1,1,1,0,8,100,80,0,0,0,0,0,0,0,0,1,0,0
"226739",0,0,0,0,0,0,0,0,0,0,0,0,7,51,33,0,0,0,0,1,0,0,0,0,0,0
"278445",0,0,0,0,0,0,0,0,0,0,0,1,38,174,74,0,0,0,0,0,0,1,0,0,0,0
"2744",0,0,0,0,0,0,0,0,0,0,0,1,15,78,48,0,0,0,0,0,0,0,0,0,0,0
"544167",0,0,0,0,0,0,0,0,0,0,0,0,30,124,105,1,0,0,0,0,0,0,0,0,0,0
"549137",0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,0,0,0,0,0,0,0,0,0,0,0
"194108",0,0,0,0,0,0,0,0,0,0,1,1,39,157,91,1,0,0,0,0,1,0,0,0,0,0
"143935",0,0,0,0,0,0,0,0,0,1,1,2,98,272,192,1,0,0,1,2,1,1,0,2,0,0
"114372",0,0,0,0,0,0,0,0,0,0,0,0,11,50,30,0,0,0,0,1,0,0,0,0,0,0
"564996",0,0,0,0,0,0,2,0,1,1,3,6,348,1269,838,7,1,0,0,1,0,0,0,3,0,0
"563567",1,1,0,1,0,1,0,0,3,4,10,9,244,938,1065,6,8,12,575,195,257,4,0,5,0,2
"251287",0,0,0,0,1,0,0,0,1,2,4,6,164,802,955,5,0,0,1,3,6,0,0,2,0,1
"573498",0,0,0,0,0,0,0,0,1,0,1,2,71,377,422,1,0,0,3,44,21,1,1,1,0,0
"565564",1,0,0,1,0,0,2,5,2,4,1,1,20,137,128,2,6,15,581,2445,2980,6,2,33,2,3
"562167",0,0,0,0,0,0,0,0,0,0,0,1,1,5,13,0,0,0,29,92,183,0,0,0,0,0
"568335",0,1,0,0,0,0,0,0,0,0,0,0,3,27,17,0,0,0,0,0,0,0,0,0,0,0
"575415",6,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
"22845",7,0,0,0,0,0,0,0,0,0,0,0,2,26,50,0,0,0,0,1,1,0,0,0,0,0
"559525",3,3,0,0,0,0,0,0,0,0,0,3,11,73,51,0,0,0,2,2,0,0,0,0,0,0
"278709",0,0,0,0,0,0,0,0,0,0,1,1,13,86,91,0,3,0,6,111,43,0,0,0,0,0
"153300",0,0,0,0,0,0,0,0,0,0,0,0,6,21,18,0,0,0,0,0,0,0,0,0,0,0
"548078",0,0,0,0,0,0,0,0,0,0,0,1,11,50,51,0,0,0,2,1,0,0,0,0,0,0
"220556",0,0,0,0,0,0,0,1,0,5,4,7,162,650,793,4,1,0,0,0,5,0,1,0,1,1
"162841",0,1,0,1,1,0,0,1,0,0,10,12,561,2369,2254,7,0,1,1,6,23,0,2,6,0,0
"534587",2,0,2,0,0,1,0,1,1,2,6,15,866,3275,3335,19,1,0,0,0,0,1,1,5,0,2
"590201",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,5,56,348,304,0,0,5,0,0
"274885",0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,2,0,4,333,266,1,0,2,0,0
"552531",0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,1,0,0,0,0,0
"319179",0,0,0,0,0,0,0,0,0,0,0,0,9,39,50,0,0,0,0,0,0,0,0,0,0,0
"72863",0,0,0,0,0,0,1,0,1,0,2,1,70,240,295,1,0,2,6,4,2,0,0,0,0,1
"581965",0,0,0,0,1,0,2,0,3,4,40,35,943,4521,4851,31,8,2,21,14,13,4,3,9,3,1
"541573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,7,115,0,0,2,0,0
"182748",0,0,0,0,0,0,0,0,0,0,0,1,7,27,32,0,0,0,0,3,5,0,0,0,0,1
"260455",0,0,0,1,0,1,0,0,5,0,7,11,602,1794,1717,9,5,0,0,0,1,0,1,7,0,0
"208032",0,0,1,0,0,0,0,0,0,1,4,4,168,839,708,4,0,3,0,0,0,0,0,2,0,1
"555305",0,0,0,0,0,0,0,0,0,1,14,8,397,1177,1167,5,2,0,0,0,0,1,0,1,1,0
"563339",0,1,0,0,0,0,0,0,0,0,0,2,64,124,109,0,0,0,0,0,0,0,0,0,0,0
"552873",0,0,1,0,0,0,0,0,0,0,0,4,82,222,247,2,0,0,0,0,0,0,0,1,0,0
"348818",0,0,0,0,0,0,0,0,0,0,0,0,16,23,17,2,0,0,2,25,206,0,0,4,0,0
"551071",0,0,0,0,0,0,0,0,0,1,2,4,82,339,312,2,1,0,0,0,0,0,0,0,0,0
"211661",0,0,0,0,0,0,0,0,0,1,8,3,112,576,355,3,1,0,0,0,1,0,0,0,0,0
"143557",0,0,0,0,0,0,0,0,0,1,0,2,28,222,153,1,0,0,0,0,0,0,0,0,0,0
"203941",0,5,0,0,0,0,0,0,0,0,0,0,37,94,96,1,0,0,0,0,0,0,0,1,0,0
"143216",0,0,0,0,0,0,0,0,0,0,0,0,43,166,109,3,0,0,0,0,0,0,0,0,0,0
"594201",0,52,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
"232744",0,5,0,0,0,0,0,0,0,0,0,0,13,33,24,0,1,0,0,0,0,0,0,0,0,0
"2751",0,0,0,0,0,0,0,0,0,0,0,1,5,26,7,0,0,0,0,0,0,0,0,0,0,0
"542855",0,0,0,0,0,0,0,0,1,0,2,1,133,317,238,1,1,0,0,0,0,0,1,2,0,0
"65692",0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0
"587145",1,0,0,0,0,0,0,0,0,0,0,0,8,9,8,0,0,0,0,0,0,0,0,0,0,0
"246089",194,119,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"82558",13,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"250810",2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"557083",34,51,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"144633",862,2260,3,0,1,2,0,0,1,0,1,0,4,2,4,0,0,1,0,0,0,2,0,8,8,0
"23428",54,22,0,0,0,0,0,0,0,0,0,0,17,38,21,0,0,0,0,0,0,0,0,0,0,0
"114295",239,216,0,0,0,1,0,0,0,0,0,0,7,10,2,0,0,0,0,0,0,0,0,4,0,0
"542524",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8,4,0,0,0,0,0
"248616",0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,0,0,1,4,0,0,0,0,0,0
"248283",22,59,0,0,0,0,24,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,1
"243950",0,1,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0
"154220",3,27,0,0,0,0,0,0,0,0,0,0,21,85,57,0,0,0,0,0,0,0,0,0,0,0
"219899",40,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"223701",3,1,0,0,0,0,0,0,0,0,0,0,5,18,13,0,0,0,0,0,0,0,0,0,0,0
"214083",17,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"576611",22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330071",22,22,137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535410",2,22,321,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"249472",93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"114049",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0
"251267",51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330804",157,511,0,0,0,0,0,0,0,0,0,2,38,110,84,0,0,0,0,0,0,0,0,1,1,0
"113017",212,792,0,0,0,0,0,0,1,0,1,3,94,317,218,1,0,0,0,0,0,0,0,4,0,0
"65453",33,222,0,0,0,0,0,0,0,0,0,0,17,34,17,0,0,0,0,0,0,0,0,0,2,0
"308698",0,1,0,0,0,0,0,10,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
"533646",134,332,0,0,0,0,0,0,0,1,4,1,116,263,250,4,0,1,0,0,0,0,0,0,1,0
"248412",3,1,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,1,0,0,0,0,0,0
"576689",3,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71617",4,30,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,1,0,0
"584629",3,15,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251306",2,10,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361865",0,0,0,0,0,0,0,0,0,0,0,0,31,48,25,0,0,0,0,0,0,0,0,0,0,0
"336578",0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,27,9,0,0,0,0,0
"306793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,7,0,0,0,0,0
"257781",15,29,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0
"2710",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,28,49,0,0,0,0,1
"539981",0,0,0,0,0,0,0,0,0,0,0,0,6,18,15,0,0,0,0,1,0,0,0,0,0,0
"193982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,2,0,0,0,0,0
"587139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,0,0
"142371",0,0,0,0,0,0,0,0,0,0,1,0,6,22,5,0,0,1,2,79,27,0,0,0,0,0
"184557",0,0,0,0,0,0,0,0,0,0,1,0,15,55,53,0,0,0,0,0,0,0,0,0,0,0
"533639",0,0,0,0,0,0,0,0,0,0,2,2,58,186,185,1,0,1,1,7,62,0,0,3,0,0
"173719",0,0,0,0,0,0,0,0,0,0,0,1,16,42,61,0,0,0,0,0,0,0,0,0,0,0
"102457",0,0,0,0,0,0,0,0,0,0,0,1,106,368,264,0,0,3,0,1,0,0,0,0,0,0
"322996",0,0,0,0,1,0,0,0,5,1,2,1,2,26,24,1,6,10,205,1564,76,1,0,2,1,1
"559886",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,27,67,0,0,2,0,0
"243734",0,0,0,0,0,0,0,0,0,0,0,1,0,21,20,0,0,0,0,0,0,0,0,0,0,0
"248966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,10,1,0,0,0,0
"233441",0,0,0,0,0,0,0,0,0,1,2,3,370,738,517,5,0,0,0,0,0,0,0,3,0,0
"161161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,18,1,0,0,0,0,0
"304270",6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512694",0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0
"246357",0,0,0,0,0,0,0,0,0,0,1,0,3,13,31,0,0,0,0,0,0,0,0,0,0,0
"12396",0,0,0,0,0,0,0,0,0,0,0,0,9,20,23,0,0,0,0,0,0,0,0,0,0,0
"569727",0,0,0,0,0,0,0,0,0,0,0,0,9,18,18,1,0,0,0,0,0,0,0,0,0,0
"575067",0,0,0,0,0,0,0,0,0,0,1,0,8,29,20,0,0,0,0,0,2,0,0,0,0,0
"184899",32,139,6058,1,0,2,5,1,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,2,1,7
"258809",0,33,129,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262115",0,20,219,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143458",5,43,366,0,0,0,2,16,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
"120514",0,14,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212594",8,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"114339",659,6369,8,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,10,0
"211351",343,4688,2,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,5,0
"254564",129,1917,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,4,0
"247114",0,220,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559239",69,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226892",95,2166,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,2
"261806",0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,2,0,0,0,0,0
"589048",0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0
"108507",0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51973",0,0,0,0,0,5,28,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"73998",0,0,0,0,0,348,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247984",0,0,0,0,0,56,0,9,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250288",0,0,0,0,1,479,3,237,272,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14178",0,0,0,0,0,298,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325608",48,43,27,86,862,2,88,2,16,4,8,5,66,9,4,1,7,3,31,11,157,1283,205,18989,16459,15828
"138368",0,0,5,0,0,8,1,1,0,0,0,0,13,34,39,1,0,0,0,1,0,3,0,0,0,0
"273357",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
"510994",80,10,15,266,510,20,156,65,12,2,3,2,14,34,32,1,0,1,2,172,162,3845,383,6,3,1
"273775",0,0,0,0,0,0,0,1,0,0,0,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0
"584060",1,1,0,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,31,3,0,0,0
"312221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,10,8
"75534",0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515620",0,0,0,0,0,1193,61,0,583,32,2,2,0,0,0,0,0,1,0,0,0,0,3,1,0,0
"89770",0,0,0,441,4,38,0,9,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"44695",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,82,61
"295560",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,49,29
"344553",2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,439,513,394
"193066",2,1,0,3344,742,4,29,0,31,4,3,0,0,1,1,1,1,1,0,2,98,10440,131,10,2,2
"526583",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,7
"182202",10,2,2,112,49,2,42,9,0,0,0,0,0,1,0,0,0,0,0,36,75,112,2,0,0,0
"338957",0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,16,15,7
"553388",0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0
"300356",10,0,0,6,5,10,6,1,1,0,0,0,6,0,11,0,0,0,0,18,11,0,2,0,0,0
"319790",0,0,0,0,0,79,0,0,0,0,0,0,14,40,37,0,0,0,0,1,3,0,0,0,0,0
"298875",203,145,88,16,23,42,7,55,28,18,27,14,165,19,17,5,31,20,118,6,358,61,37,49169,75656,51551
"301680",1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,4,0,136,173,160
"321137",14,1,2,0,0,4,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,50,0,0,0,0
"287156",0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0
"308502",15,3,6,2,1,8,0,2,4,0,0,0,0,1,0,0,3,0,1,10,13,6,3,534,648,448
"99507",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0
"289611",24,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330492",17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"294860",22,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352027",72,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291568",21,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146485",0,0,0,89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0
"43339",0,0,0,0,0,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173642",0,0,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68350",0,0,0,0,0,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14145",0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,1,2,0,0,0,0,0
"591847",0,0,0,0,0,0,0,0,0,0,0,0,20,17,41,0,0,1,0,0,0,0,0,0,0,0
"98253",0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0
"66939",0,0,0,0,0,0,0,0,0,1,0,0,29,53,53,0,0,0,0,0,0,0,0,0,0,0
"112263",0,0,0,0,0,0,0,0,0,0,1,0,5,0,4,0,0,0,0,2,0,0,0,0,0,0
"586356",0,0,0,0,1,0,22,0,0,0,0,0,2,3,8,0,0,0,0,3,6,0,0,0,0,0
"14157",0,0,0,0,0,379,36,145,8,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"224206",0,0,0,0,0,0,0,0,0,0,0,0,54,40,38,0,0,0,0,0,0,0,0,0,0,0
"187802",0,0,0,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96,278,0,0,0
"317655",0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"347636",16,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"208565",0,1,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,12,0,0,0
"212304",0,0,0,283,100,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,4,108,320,1,0,0
